apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ada rilis {} baru untuk aplikasi berikut
DocType: Workflow,"If checked, all other workflows become inactive.","Jika dicentang, semua alur kerja lain menjadi tidak aktif."
DocType: Access Log,File Information,Informasi File
apps/frappe/frappe/core/doctype/report/report.js,[Label]:[Field Type]/[Options]:[Width],[Label]:[Field Type]/[Opsi]:[Lebar]
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Settings,Buka Pengaturan
DocType: Workflow State,folder-close,folder-close
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Report:,Laporan:
DocType: Print Settings,Print taxes with zero amount,Cetak pajak dengan jumlah nol
apps/frappe/frappe/model/rename_doc.py,{0} not allowed to be renamed,{0} tidak dapat dinamakan kembali
DocType: Custom Script,Custom Script,Skrip Kustom
DocType: Address,Address Line 2,Alamat Baris 2
DocType: Address,Reference,Referensi
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Assigned To,Ditugaskan Ke
apps/frappe/frappe/email/smtp.py,Please setup default Email Account from Setup &gt; Email &gt; Email Account,Silakan atur Akun Email default dari Pengaturan&gt; Email&gt; Akun Email
DocType: Data Migration Mapping Detail,Data Migration Mapping Detail,Rincian Pemetaan Migrasi Data
DocType: Data Import,Action,Tindakan
DocType: GSuite Settings,Script URL,URL Skrip
apps/frappe/frappe/www/update-password.html,Please enter the password,Masukkan password
apps/frappe/frappe/www/printview.py,Not allowed to print cancelled documents,Tidak diizinkan untuk mencetak dokumen dibatalkan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,You are not allowed to create columns,Anda tidak diizinkan untuk membuat kolom
DocType: Data Import,If you don't want to create any new records while updating the older records.,Jika anda tidak ingin membuat rekaman baru saat memperbarui catatan yang lebih tua.
apps/frappe/frappe/core/doctype/data_export/exporter.py,Info:,Info:
DocType: Custom Field,Permission Level,Tingkatan Hak Akses
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Cannot set Submit, Cancel, Amend without Write"
DocType: List View Setting,Disable Count,Nonaktifkan Penghitung
DocType: Google Maps Settings,Client Key,Client Key
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,Are you sure you want to delete the attachment?,Anda yakin ingin menghapus lampiran?
apps/frappe/frappe/__init__.py,Thank you,Terima kasih
apps/frappe/frappe/public/js/frappe/form/save.js,Saving,Menyimpan
DocType: Print Settings,Print Style Preview,Print Style Preview
apps/frappe/frappe/core/doctype/file/test_file.py,Test_Folder,Test_Folder
apps/frappe/frappe/website/doctype/web_form/web_form.py,You are not allowed to update this Web Form Document,Anda tidak diizinkan memperbarui Dokumen Web Form ini
apps/frappe/frappe/integrations/oauth2.py,Please set Base URL in Social Login Key for Frappe,Harap atur URL Base di Social Login Key untuk Frappe
DocType: About Us Settings,About Us Settings,Pengaturan Tentang Kami
DocType: Website Settings,Website Theme,Tema Situs
DocType: User,Api Access,Akses API
DocType: DocField,In List View,In List View
DocType: Email Account,Use TLS,Gunakan TLS
apps/frappe/frappe/email/smtp.py,Invalid login or password,Login atau Password tidak valid
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download Template,Unduh Template
apps/frappe/frappe/config/customization.py,Add custom javascript to forms.,Tambahkan javascript kustom ke form.
,Role Permissions Manager,Hak Akses Peran
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Name of the new Print Format,Nama Print Format baru
apps/frappe/frappe/public/js/frappe/list/list_view.js,Toggle Sidebar,Toggle Sidebar
DocType: Data Migration Run,Pull Insert,Tarik Insert
DocType: Energy Point Rule,"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","Poin maksimum diperbolehkan setelah mengalikan poin dengan nilai pengali  (Catatan: Untuk tanpa batas biarkan field ini kosong atau 0)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Invalid Template,Templat Tidak Valid
apps/frappe/frappe/model/db_query.py,Illegal SQL Query,Query SQL Ilegal
apps/frappe/frappe/core/doctype/data_export/exporter.py,Mandatory:,Wajib:
DocType: Chat Message,Mentions,Penyebutan
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,"To use Google Contacts, enable {0}.","Untuk menggunakan Kontak Google, aktifkan {0}."
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Modules,{0} Modul
DocType: Chat Room,Chat Room,Ruang Chat
DocType: Chat Profile,Conversation Tones,Nada percakapan
DocType: Property Setter,New value to be set,Nilai baru
DocType: Notification,Days Before or After,Hari Sebelum atau Setelah
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Select Document Types to set which User Permissions are used to limit access.,Pilih Jenis Dokumen untuk menentukan Hak Akses Pengguna yang dipakai untuk membatasi akses.
DocType: User Permission,User Permission,Hak Akses Pengguna
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,Blog
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP Tidak Terinstal
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,Unduh dengan data
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0} {1},mengubah nilai untuk {0} {1}
DocType: Workflow State,hand-right,hand-right
DocType: Website Settings,Subdomain,Subdomain
DocType: S3 Backup Settings,Region,Wilayah
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,Pengaturan untuk Penyedia OAuth
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,Status saat ini
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,Hapus Data
DocType: Web Form,Allow Delete,Izinkan Hapus
DocType: Notification,Message Examples,Contoh pesan
DocType: Web Form,Login Required,Login Diperlukan
DocType: Email Account,Email Login ID,ID Login Email
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,Pembayaran Dibatalkan
,Addresses And Contacts,Alamat Dan Kontak
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,Silakan pilih tipe dokumen terlebih dahulu.
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,Bersihkan Log Error
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,Setel ulang OTP Secret
DocType: Email Account,Notify if unreplied for (in mins),Beritahu jika unreplied untuk (dalam menit)
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,Poin yang Diberikan
apps/frappe/frappe/config/website.py,Categorize blog posts.,Mengkategorikan posting blog.
DocType: Workflow State,Time,Waktu
DocType: DocField,Attach,Attach
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.
DocType: Custom Role,Permission Rules,Aturan Hak Akses
DocType: Braintree Settings,Public Key,Public Key
DocType: GSuite Settings,GSuite Settings,Pengaturan GSuite
DocType: Address,Links,Links
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,Menggunakan Nama Alamat Email yang disebutkan dalam Akun ini sebagai Nama Pengirim untuk semua email yang dikirim menggunakan Akun ini.
DocType: Energy Point Rule,Field To Check,Field Untuk Memeriksa
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Google Kontak - Tidak dapat memperbarui kontak di Google Kontak {0}, kode kesalahan {1}."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,Harap pilih Jenis Dokumen.
apps/frappe/frappe/model/base_document.py,Value missing for,Nilai hilang untuk
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Tambah Sub
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,Kemajuan Impor
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Jika kondisinya puas, pengguna akan diberi poin. misalnya. doc.status == 'Ditutup'"
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Data yang sudah di-posting tidak dapat dihapus.
DocType: GSuite Templates,Template Name,Nama Template
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,jenis baru dokumen
DocType: Communication,Read,Baca
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Hak Akses Halaman dan Laporan
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,Nilai Penyelarasan
apps/frappe/frappe/www/update-password.html,Old Password,Password Lama
DocType: S3 Backup Settings,us-east-1,us-east-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},Posting oleh {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","Untuk memformat kolom, memberi label kolom dalam query."
DocType: Has Domain,Has Domain,Memiliki Domain
DocType: User,Allowed In Mentions,Diizinkan di Mentions
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Tidak memiliki akun? Daftar
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,Tidak dapat menghapus field ID
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: Cannot set Assign Amend if not Submittable
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Pengaturan pengguna
DocType: Report,Reference Report,Laporan Referensi
DocType: Activity Log,Link DocType,Link DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Kamu belum punya pesan
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Hapus semua pengubahsuaian?
DocType: Website Slideshow,Slideshow Name,Nama Slideshow
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Membatalkan
DocType: DocType,Allow Rename,Izinkan Ganti Nama Massal
DocType: Activity Log,Full Name,Nama Lengkap
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Nama filter duplikat
DocType: Chat Room User,Chat Room User,Pengguna Ruang Chat
apps/frappe/frappe/model/workflow.py,Workflow State not set,Negara Alur Kerja tidak diatur
DocType: Google Calendar,Authorize Google Calendar Access,Otorisasi Akses Kalender Google
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,Halaman yang anda cari hilang. Ini bisa jadi karena itu dipindahkan atau ada kesalahan ketik pada link.
apps/frappe/frappe/www/404.html,Error Code: {0},Kode Kesalahan: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Keterangan untuk halaman listing, dalam teks biasa, hanya beberapa baris. (Max 140 karakter)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} adalah field wajib
DocType: Workflow,Allow Self Approval,Izinkan Persetujuan Sendiri
DocType: Event,Event Category,Kategori Event
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,John Doe
DocType: DocType,Name Case,Name Case
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Bagikan ke semua orang
apps/frappe/frappe/model/base_document.py,Data missing in table,Data hilang dalam tabel
DocType: Web Form,Success URL,URL Sukses
DocType: Email Account,Append To,Untuk menambahkan
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,Jumlah cadangan DB tidak boleh kurang dari 1
DocType: Workflow Document State,Only Allow Edit For,Hanya Izinkan Edit Untuk
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Mencadangkan ke Google Drive.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Field wajib: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Nama anda
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Sukses Koneksi
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Default Sort Field
DocType: File,Is Folder,Adalah Folder
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,JSON Tema
DocType: User,Mute Sounds,Matikan Suara
DocType: Top Bar Item,Top Bar Item,Isi Bilah Atas
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","File encoding tidak dikenal. Mencoba utf-8, windows-1250, windows-1252."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,Gaya Cetak Standar tidak dapat diubah. Silahkan duplikat untuk mengedit.
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,Field Nama Belakang LDAP
DocType: S3 Backup Settings,eu-central-1,eu-central-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Mohon Maaf! Dilarang berbagi dengan Pengguna Web.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Tambahkan semua peran
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Masukkan email dan pesan sehingga kita \
 bisa menanggapi anda. Terima kasih!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Ekspresi Python Sederhana, Contoh: Status dalam (""Ditutup"", ""Dibatalkan"")"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Tidak dapat terhubung ke server email keluar
DocType: Blog Post,Rich Text,Rich Text
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Terima kasih atas minat anda untuk berlangganan berita kami
DocType: Braintree Settings,Payment Gateway Name,Nama Gerbang Pembayaran
DocType: Workflow State,resize-full,resize-full
DocType: Workflow State,off,off
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Ambil Kembali
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Laporan {0} dinonaktifkan
DocType: Access Log,Core,Core
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Atur Hak Akses
DocType: DocField,Set non-standard precision for a Float or Currency field,Set non-standard precision for a Float or Currency field
DocType: Email Account,Ignore attachments over this size,Abaikan lampiran atas ukuran ini
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Pindah ke
DocType: Address,Preferred Billing Address,Preferensi Alamat Penagihan
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,Terlalu banyak menulis dalam satu permintaan. Silakan kirim permintaan yang lebih kecil
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Google Drive telah dikonfigurasi.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Jenis Dokumen {0} telah diulang.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,Nilai Berubah
DocType: Workflow State,arrow-up,arrow-up
DocType: Dynamic Link,Link Document Type,Tautkan Jenis Dokumen
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,Setidaknya harus ada satu baris untuk tabel {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Untuk mengatur Ulang Otomatis, aktifkan ""Izinkan Ulang Otomatis"" dari {0}."
DocType: OAuth Bearer Token,Expires In,Kadaluarsa dalam
DocType: DocField,Allow on Submit,Allow on Submit
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Pengecualian Jenis
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Pilih Kolom
DocType: Web Page,Add code as &lt;script&gt;,Tambahkan kode sebagai &lt;skrip&gt;
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Hapus Hak Akses Pengguna
DocType: Webhook,Headers,Headers
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Acara Mendatang
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Masukkan nilai untuk App Access Key dan App Kunci Rahasia
DocType: Web Form,Accept Payment,Terima Pembayaran
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Pilih item daftar
apps/frappe/frappe/config/core.py,A log of request errors,Log kesalahan permintaan
DocType: Report,Letter Head,Kop Surat
DocType: DocType,Quick Entry,Quick Entry
DocType: Web Form,Button Label,Label Tombol
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} item dipilih
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,Menangguhkan Mengirim
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Hak Akses Pengguna berhasil dibuat
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Mengambil dokumen Pencarian Global standar.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Tarik elemen dari sidebar untuk menambahkan. Tarik kembali untuk membuang.
DocType: Workflow State,resize-small,resize-small
DocType: Address,Postal Code,Kode Pos
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Taut Ulang Komunikasi
DocType: Translation,Contributed,Kontribusi
apps/frappe/frappe/config/customization.py,Form Customization,Ubahsuai Form
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Tidak Ada Sesi Aktif
DocType: Web Form,Route to Success Link,Rute ke Tautan Berhasil
DocType: Top Bar Item,Right,Kanan
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Tidak Ada Acara Mendatang
DocType: User,User Type,Jenis Pengguna
DocType: Prepared Report,Ref Report DocType,Ref DocType Laporan
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Klik tabel untuk mengedit
DocType: GCalendar Settings,Client ID,ID Klien
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Laporan ini dibuat {0}.
DocType: Async Task,Reference Doc,Referensi Doc
DocType: Property Setter,Property,Properti
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Nama Grafik
DocType: Dashboard Chart,Chart Type,Jenis Grafik
DocType: DocType,Auto Name,Auto Name
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,Hindari urutan seperti abc atau 6543 karena hal itu mudah ditebak
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Silakan coba lagi
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL harus dimulai dengan 'http: //' atau 'https: //'
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Opsi 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Edit
DocType: Website Settings,Chat Operators,Operator Chat
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,Kode PIN
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,Pastikan bahwa tidak ada kolom kosong dalam file.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,Lacak milestone pada siklus dokumen jika melalui beberapa tahap.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Renamed files and replaced code in controllers, please check!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,Pastikan bahwa profil anda memiliki alamat email
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,Anda belum menyimpan perubahan pada formulir ini. Silakan simpan sebelum anda melanjutkan.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Default for {0} must be an option
DocType: Tag Doc Category,Tag Doc Category,Kategori Tag Doc
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Laporan dengan lebih dari 10 kolom terlihat lebih baik dalam mode Landscape.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Nama field tidak valid: {0}
DocType: Milestone,Milestone,Milestone
DocType: User,User Image,Gambar Pengguna
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Pergi ke {0}
apps/frappe/frappe/email/queue.py,Emails are muted,Email diabaikan sementara
apps/frappe/frappe/config/integrations.py,Google Services,Layanan Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,1 minggu yang lalu
DocType: Communication,Error,Kesalahan
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Harap siapkan pesan terlebih dahulu
DocType: Auto Repeat,End Date,Tanggal Berakhir
DocType: Data Import,Ignore encoding errors,Abaikan kesalahan pengkodean
DocType: Chat Profile,Notifications,Notifikasi
DocType: DocField,Column Break,Column Break
DocType: Assignment Rule Day,Thursday,Kamis
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Anda tidak memiliki poin ulasan yang cukup
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Anda tidak memiliki izin untuk mengakses file ini
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Simpan API Secret:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Tidak dapat menghubungkan dokumen dibatalkan: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,tidak dapat mengedit laporan standar. Silakan menggandakan dan membuat laporan baru
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address",Perusahaan wajib diisi karena ini adalah alamat perusahaan
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Sebagai contoh: Jika anda ingin memasukkan ID dokumen, gunakan {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Pilih Table Kolom untuk {0}
DocType: Custom Field,Options Help,Pilihan Bantuan
DocType: Footer Item,Group Label,Label Kelompok
DocType: Kanban Board,Kanban Board,Papan Kanban
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Kontak Google telah dikonfigurasi.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 catatan akan diekspor
DocType: DocField,Report Hide,Sembunyikan di Laporan
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Tampilan hirarki tidak tersedia untuk {0}
DocType: DocType,Restrict To Domain,Terbatas pada Domain
DocType: Domain,Domain,Domain
DocType: Custom Field,Label Help,Label Bantuan
DocType: Workflow State,star-empty,star-empty
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Tanggal seringkali mudah ditebak.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Kontak - Tidak dapat menyinkronkan kontak dari Google Kontak {0}, kode kesalahan {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Tindakan selanjutnya
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Tidak dapat mengedit Notifikasi Standar. Untuk mengedit, nonaktifkan ini dan gandakan"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Email kode verifikasi tidak terkirim. Silakan hubungi Administrator.
DocType: Workflow State,ok,ok
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Nilai-nilai ini akan otomatis diperbarui dalam transaksi dan juga berguna untuk membatasi hak akses pengguna terhadap transaksi yang mengandung nilai ini.
apps/frappe/frappe/twofactor.py,Verfication Code,Kode Verifikasi
DocType: Webhook,Webhook Request,Webhook Request
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Gagal: {0} ke {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Jenis Pemetaan
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,pilih wajib
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Pilih
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Tidak perlu untuk simbol, angka, atau huruf besar."
DocType: DocField,Currency,Currency
DocType: Async Task,Running,Menjalankan
DocType: DocType,Track Views,Track Views
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Reset Password
DocType: Workflow State,hand-left,hand-left
DocType: Data Import,If you are updating/overwriting already created records.,Jika anda memperbarui/menimpa data yang sudah ada.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Adalah Global
DocType: Email Account,Use SSL,Gunakan SSL
DocType: Workflow State,play-circle,play-circle
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Dokumen tidak dapat ditetapkan dengan benar
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression","Ekspresi ""depend_on"" tidak valid"
DocType: Communication,Keeps track of all communications,Lacak semua komunikasi
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Nama Kelompok
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Pilih Print Format untuk Mengedit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Aktifkan Bayangan
DocType: Address,Shipping,Pengiriman
DocType: Workflow State,circle-arrow-down,circle-arrow-down
apps/frappe/frappe/config/desk.py,Private and public Notes.,Catatan Privat dan Publik
DocType: DocField,Datetime,Datetime
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Tidak pengguna yang valid
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Silakan isi alamat email.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Terakhir disegarkan
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Untuk Jenis Dokumen
DocType: Workflow State,arrow-right,arrow-right
DocType: Workflow State,Workflow state represents the current state of a document.,Status alur kerja menunjukkan status dokumen saat ini.
DocType: Letter Head,Letter Head Based On,Kop Surat Berdasarkan
apps/frappe/frappe/utils/oauth.py,Token is missing,Token hilang
apps/frappe/frappe/www/update-password.html,Set Password,Atur Password
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Berhasil impor {0} data.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Catatan: Mengubah Nama Halaman akan meghapus URL sebelumnya ke halaman ini.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Dihapus {0}
DocType: SMS Settings,SMS Settings,Pengaturan SMS
DocType: Company History,Highlight,Highlight
DocType: Dashboard Chart,Sum,Jumlah
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,melalui Impor Data
DocType: OAuth Provider Settings,Force,Memaksa
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Sync terakhir {0}
DocType: DocField,Fold,Fold
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Format Cetak Standar tidak dapat diperbarui
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Field {1} of type {2} cannot be mandatory
DocType: System Settings,In Days,Dalam Hari
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Nona
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Silakan tentukan
DocType: Comment,Bot,Bot
